14 16 48385 578 20
12 12 0.692919
25 65 37.408758
32 54 49.965585
42 97 17.890346
71 86 0.611365
83 71 35.741977
52 2 35.927493
63 71 7.079710
35 97 12.097626
54 84 27.685624
85 90 11.657697
20 37 8.762050
87 86 27.585421
18 36 17.382936
0 13 35.956549 41.604411
0 2 45.009852 69.138101
1 9 44.601533 34.907375
1 4 49.552716 75.035276
2 11 20.001137 39.365182
2 10 30.061682 123.474774
2 3 10.247196 53.138183
4 12 30.114675 28.840408
4 5 40.819193 35.535688
5 6 42.461287 102.154721
7 12 18.134799 33.231881
7 11 44.637032 85.738743
7 9 40.300890 23.784916
8 12 36.872205 76.880038
8 10 49.908078 100.029046
10 12 33.150872 4.852727
