13 17 6910 420 20
93 57 6.930957
41 71 47.044508
57 70 47.508382
91 58 16.856907
54 58 16.157544
38 57 29.124045
91 9 14.408438
79 51 5.255955
5 54 6.582170
16 79 4.923331
49 93 37.394651
37 14 29.373743
82 11 31.264238
0 12 24.067442 68.907532
0 5 15.634841 103.607351
0 3 1.519340 3.191199
0 2 37.481407 54.757326
0 1 22.306951 91.497756
1 10 9.730360 24.244414
1 3 42.874105 92.080515
3 7 2.055265 27.533620
3 6 38.927679 50.124787
4 9 48.192250 51.219608
4 7 25.843128 44.880213
5 7 15.560106 53.328860
6 12 19.605749 16.641567
7 10 45.174897 74.470958
8 9 1.516019 31.137039
9 10 29.846064 54.802116
11 12 20.627636 68.176114
