14 16 45263 1171 20
12 12 4.376199
25 65 45.099258
32 54 41.245669
42 97 23.861933
71 86 17.905676
83 71 3.187941
52 2 22.121874
63 71 21.576799
35 97 25.531547
54 84 11.777188
85 90 24.192884
20 37 36.940959
87 86 22.100879
18 36 28.508838
0 13 35.934401 34.794762
0 2 35.349717 78.655737
1 9 5.508342 49.157540
1 4 13.588592 65.760222
2 11 11.445468 26.151028
2 10 44.518291 97.428746
2 3 15.943015 54.024918
4 12 31.072075 20.272243
4 5 17.726958 30.955152
5 6 21.818711 115.237938
7 12 44.077010 51.842872
7 11 13.710765 82.234113
7 9 0.538198 20.761557
8 12 39.846693 80.244795
8 10 47.588832 88.332292
10 12 7.803902 6.113905
