14 16 20415 905 20
12 12 43.484658
25 65 23.388894
32 54 20.344716
42 97 48.120662
71 86 35.181368
83 71 37.727086
52 2 46.071042
63 71 31.418327
35 97 30.275996
54 84 28.455111
85 90 34.311444
20 37 31.387221
87 86 41.503650
18 36 22.966260
0 13 30.405831 38.631783
0 2 19.279799 90.832343
1 9 3.502305 49.968243
1 4 15.467881 99.861245
2 11 11.388625 22.844481
2 10 11.610268 79.009314
2 3 15.675820 76.276165
4 12 19.677068 18.292919
4 5 0.650029 33.246080
5 6 6.880806 140.797451
7 12 28.247330 55.908050
7 11 44.841733 103.724082
7 9 24.883887 18.867937
8 12 43.977101 77.915614
8 10 14.800494 56.819889
10 12 34.350972 5.987596
