13 17 28925 535 20
93 57 30.826627
41 71 18.316463
57 70 19.495242
91 58 47.187872
54 58 23.531832
38 57 19.243393
91 9 12.147765
79 51 47.240744
5 54 12.026475
16 79 28.584472
49 93 4.802598
37 14 2.725741
82 11 10.106073
0 12 20.760236 92.821746
0 5 3.377027 83.415273
0 3 31.020020 3.722358
0 2 18.107333 72.511086
0 1 5.066321 73.597929
1 10 30.518263 26.062988
1 3 4.152062 73.357570
3 7 31.423229 22.959310
3 6 16.789585 89.737880
4 9 9.885728 54.053526
4 7 9.437729 44.801688
5 7 5.528220 69.130966
6 12 30.658303 13.199713
7 10 0.169966 69.735295
8 9 20.280436 46.683873
9 10 33.587501 43.214179
11 12 36.108105 82.118485
