12 13 3190 1508 20
63 85 33.776554
89 66 0.199606
57 26 17.201283
63 41 26.505117
42 11 34.442825
72 60 12.239633
19 21 32.383994
67 52 3.759453
21 55 11.312170
12 47 17.304177
8 53 37.628938
52 75 11.621145
0 11 26.319165 26.404201
0 10 33.586045 107.957077
0 8 39.359178 97.866811
1 11 15.379454 46.412151
1 8 38.844235 73.105538
1 5 5.542720 32.214275
1 4 15.008070 105.439877
1 3 5.639822 51.256257
2 4 48.411859 37.138400
3 7 21.312604 15.212067
6 10 32.184013 66.735996
7 9 33.054290 108.043204
9 10 30.201715 13.617972
