14 16 50253 1727 20
12 12 40.318214
25 65 20.250107
32 54 19.088273
42 97 44.983500
71 86 7.587342
83 71 38.519280
52 2 37.160282
63 71 19.974663
35 97 23.091347
54 84 16.197247
85 90 20.321661
20 37 18.710001
87 86 39.882108
18 36 34.080210
0 13 5.643252 37.155101
0 2 1.211912 56.800612
1 9 10.458305 60.067961
1 4 41.277313 79.036169
2 11 5.856493 28.537868
2 10 9.797245 69.665686
2 3 27.939904 69.479042
4 12 14.338184 28.894599
4 5 30.613834 32.620983
5 6 3.997301 127.971769
7 12 42.175633 42.791029
7 11 12.757616 101.431257
7 9 15.607927 19.653649
8 12 32.471956 83.930171
8 10 18.836971 85.140235
10 12 9.413226 5.952607
