14 16 38211 1095 20
12 12 25.549808
25 65 25.853545
32 54 35.871852
42 97 14.609221
71 86 6.551528
83 71 47.475040
52 2 0.428183
63 71 7.524288
35 97 47.262395
54 84 3.319431
85 90 19.296234
20 37 29.124355
87 86 42.708695
18 36 48.989668
0 13 32.022227 48.660834
0 2 24.818087 55.841508
1 9 23.721490 57.369643
1 4 21.722370 68.976267
2 11 24.124203 38.362740
2 10 24.069393 81.770749
2 3 34.884352 47.312963
4 12 25.321709 26.526416
4 5 8.444858 19.624641
5 6 36.952753 77.421918
7 12 7.726781 41.351448
7 11 23.482262 92.563053
7 9 31.690188 20.634200
8 12 34.547303 81.641320
8 10 19.510388 61.407634
10 12 9.164424 7.471774
