13 17 25450 1047 20
93 57 13.848444
41 71 46.995430
57 70 37.322070
91 58 39.561259
54 58 36.837077
38 57 0.064507
91 9 14.852466
79 51 20.345009
5 54 5.814782
16 79 0.325130
49 93 10.953487
37 14 45.246640
82 11 22.138914
0 12 49.462537 68.491511
0 5 4.105227 81.966559
0 3 23.269806 2.730741
0 2 13.953270 62.136013
0 1 18.623696 101.859201
1 10 33.273926 45.300458
1 3 38.652273 86.727515
3 7 45.311271 14.908638
3 6 20.914359 88.315346
4 9 37.113130 51.370258
4 7 48.720975 30.238113
5 7 8.300936 61.285049
6 12 44.295216 11.722363
7 10 13.898571 66.185311
8 9 9.362358 30.180157
9 10 27.654570 61.683537
11 12 10.552539 53.059924
