12 13 44372 838 20
63 85 5.444729
89 66 38.422782
57 26 28.168570
63 41 45.493267
42 11 9.706486
72 60 36.157678
19 21 26.134364
67 52 39.373598
21 55 44.238412
12 47 15.464615
8 53 17.153764
52 75 0.197864
0 11 25.831304 23.756745
0 10 13.897718 70.349800
0 8 19.792138 74.451808
1 11 14.265072 59.872666
1 8 11.120964 76.774549
1 5 28.286241 22.604087
1 4 17.672803 95.760036
1 3 12.353907 46.392244
2 4 26.961078 29.805805
3 7 25.697684 19.939846
6 10 13.347373 44.248983
7 9 25.090345 78.632976
9 10 47.325316 14.350823
