14 16 32335 426 20
12 12 32.366572
25 65 13.721994
32 54 7.652471
42 97 12.322170
71 86 24.141769
83 71 11.031479
52 2 25.856167
63 71 26.427785
35 97 49.379002
54 84 41.269995
85 90 1.152487
20 37 42.147823
87 86 6.295602
18 36 47.871783
0 13 9.522292 35.323920
0 2 22.935192 76.293195
1 9 25.733631 39.841424
1 4 42.200500 67.906422
2 11 21.942245 26.077051
2 10 2.674168 105.136761
2 3 24.998610 56.713973
4 12 5.607456 25.837149
4 5 13.107664 24.792627
5 6 22.185102 104.887003
7 12 43.471219 42.696218
7 11 1.286002 91.235131
7 9 32.595582 22.104006
8 12 21.051492 98.388374
8 10 48.851599 75.472336
10 12 46.137646 6.164685
