13 17 23168 466 20
93 57 14.152919
41 71 26.610708
57 70 41.204924
91 58 4.851386
54 58 24.421848
38 57 10.258186
91 9 9.026328
79 51 1.932559
5 54 32.713955
16 79 27.376589
49 93 48.230036
37 14 34.712763
82 11 11.620571
0 12 21.586969 61.532817
0 5 19.026152 90.354454
0 3 36.948785 3.271484
0 2 4.124684 53.244362
0 1 35.757280 73.354429
1 10 41.114360 42.178544
1 3 5.713791 59.763983
3 7 48.008296 23.392305
3 6 21.631584 70.636851
4 9 48.689128 53.976556
4 7 17.012601 32.626613
5 7 23.094694 60.589549
6 12 25.043535 14.020886
7 10 3.415518 57.610098
8 9 40.521411 40.026422
9 10 38.323048 46.626839
11 12 47.176502 56.021621
