12 13 2852 393 20
63 85 39.824320
89 66 17.530699
57 26 36.991658
63 41 6.528913
42 11 21.810552
72 60 25.957606
19 21 26.146403
67 52 16.310952
21 55 9.180955
12 47 7.740399
8 53 39.090678
52 75 48.198653
0 11 9.182673 17.727099
0 10 34.782290 96.432258
0 8 13.224559 63.512603
1 11 17.532941 65.034825
1 8 16.297771 131.980005
1 5 20.106624 22.695458
1 4 42.634087 74.734762
1 3 47.390834 60.277958
2 4 32.057532 25.342341
3 7 49.556789 20.757319
6 10 25.662531 67.397030
7 9 21.398783 61.948683
9 10 32.232105 7.444762
