13 17 31182 707 20
93 57 26.463647
41 71 3.466880
57 70 18.745823
91 58 24.882417
54 58 31.239720
38 57 35.494070
91 9 30.559893
79 51 47.429924
5 54 19.051456
16 79 2.075684
49 93 38.057441
37 14 17.353238
82 11 12.109516
0 12 19.948422 69.067057
0 5 15.028722 67.421319
0 3 40.164575 4.014720
0 2 44.122595 51.969526
0 1 11.107522 56.861307
1 10 37.914893 43.210019
1 3 6.761458 56.001102
3 7 26.028303 14.199561
3 6 28.283150 95.781707
4 9 1.203315 45.580427
4 7 27.374368 50.380373
5 7 32.523043 68.323345
6 12 29.872960 10.682550
7 10 10.009945 53.239274
8 9 18.927737 37.107662
9 10 40.944707 51.705178
11 12 33.411570 80.166098
