13 17 15123 280 20
93 57 42.988377
41 71 10.923632
57 70 48.840620
91 58 16.651091
54 58 7.902595
38 57 23.833216
91 9 31.722264
79 51 15.556685
5 54 12.378710
16 79 26.673135
49 93 45.215272
37 14 33.935709
82 11 11.375087
0 12 2.613701 58.085251
0 5 27.697413 60.147529
0 3 41.409163 3.820180
0 2 22.991612 71.909249
0 1 18.010824 85.289553
1 10 46.628547 24.924171
1 3 6.155621 73.866663
3 7 0.293138 20.882272
3 6 23.158664 68.611238
4 9 30.935099 80.999300
4 7 9.932607 37.384202
5 7 45.832499 73.622815
6 12 4.394379 16.900323
7 10 18.328006 60.090210
8 9 42.146917 54.412769
9 10 11.014531 57.142170
11 12 34.382664 85.473868
