13 17 37668 327 20
93 57 2.800371
41 71 42.180272
57 70 45.761080
91 58 10.427456
54 58 46.954845
38 57 20.574447
91 9 21.538470
79 51 39.364511
5 54 35.857981
16 79 39.543242
49 93 37.630157
37 14 27.821239
82 11 22.095138
0 12 40.148405 58.446188
0 5 33.753858 63.748013
0 3 41.349920 2.603538
0 2 36.852069 70.823288
0 1 1.200811 55.764179
1 10 20.452247 27.065231
1 3 38.943086 100.559855
3 7 29.728789 14.684965
3 6 47.913976 97.725552
4 9 41.900223 71.662688
4 7 42.956616 48.638918
5 7 14.249503 73.637213
6 12 28.219579 11.892306
7 10 4.038328 51.724905
8 9 27.928722 35.971078
9 10 27.636180 54.582969
11 12 34.086205 61.405418
