12 13 12604 473 20
63 85 32.960304
89 66 25.545703
57 26 29.161926
63 41 37.855382
42 11 46.666076
72 60 30.173124
19 21 46.585854
67 52 38.727809
21 55 34.060648
12 47 40.326350
8 53 43.114327
52 75 12.802220
0 11 18.315120 27.446679
0 10 41.053813 65.641601
0 8 10.388922 78.449894
1 11 6.908270 60.800250
1 8 0.470975 126.914377
1 5 28.188495 25.394932
1 4 17.291352 97.867933
1 3 49.278067 68.533067
2 4 49.493867 26.213128
3 7 44.745240 20.223008
6 10 15.550337 50.783552
7 9 21.705646 91.235369
9 10 29.186477 13.805434
