12 13 28735 1912 20
63 85 46.495993
89 66 25.503935
57 26 45.961879
63 41 9.228522
42 11 1.195758
72 60 43.248162
19 21 21.872823
67 52 28.953847
21 55 26.716911
12 47 21.096319
8 53 20.025871
52 75 24.219066
0 11 28.725012 17.135759
0 10 31.951296 76.573814
0 8 45.763625 57.867542
1 11 43.069972 75.701928
1 8 27.964430 133.151052
1 5 25.883486 23.947993
1 4 36.823404 137.097102
1 3 36.049397 66.924634
2 4 5.922007 42.304258
3 7 46.208084 21.418874
6 10 37.458775 55.105574
7 9 32.621700 61.231733
9 10 27.309429 11.639720
