12 13 37540 1379 20
63 85 26.215582
89 66 34.684782
57 26 2.960321
63 41 28.489528
42 11 45.430862
72 60 12.483778
19 21 43.036013
67 52 18.746168
21 55 39.080427
12 47 20.226756
8 53 48.440845
52 75 3.064361
0 11 17.355051 28.622871
0 10 43.395729 69.598886
0 8 29.656056 67.085747
1 11 47.061181 71.483889
1 8 36.444799 128.493435
1 5 48.860951 33.310574
1 4 44.538994 100.932698
1 3 14.729480 63.530686
2 4 21.457012 25.986877
3 7 37.467239 17.750347
6 10 28.786047 37.994351
7 9 1.572656 72.851630
9 10 8.992780 13.163121
