13 17 44348 275 20
93 57 43.054674
41 71 3.455720
57 70 28.030900
91 58 23.933186
54 58 9.067961
38 57 16.717171
91 9 1.516540
79 51 1.678942
5 54 25.894921
16 79 2.203063
49 93 3.211742
37 14 17.709451
82 11 39.829812
0 12 13.784248 58.307439
0 5 36.321917 99.857918
0 3 14.217920 2.995694
0 2 43.150054 65.818586
0 1 46.368668 88.229673
1 10 3.408595 34.624551
1 3 47.446192 64.961440
3 7 39.729646 18.920563
3 6 16.418560 95.831351
4 9 1.242813 71.884252
4 7 6.717507 49.041012
5 7 11.166631 49.981587
6 12 11.989716 10.737828
7 10 10.437110 89.871815
8 9 4.771004 35.616949
9 10 26.841224 36.038263
11 12 41.046848 61.836685
