13 17 30473 334 20
93 57 4.724809
41 71 12.127499
57 70 21.653202
91 58 43.423926
54 58 3.422496
38 57 32.844272
91 9 30.965258
79 51 21.165293
5 54 16.660477
16 79 36.126171
49 93 42.833854
37 14 33.303963
82 11 43.092598
0 12 8.588477 62.964947
0 5 6.635843 105.947039
0 3 13.481890 3.687473
0 2 47.013927 72.260992
0 1 6.066218 66.205345
1 10 22.357605 35.210419
1 3 42.518925 58.411529
3 7 13.761837 25.916235
3 6 37.961584 69.708208
4 9 33.258323 59.469127
4 7 11.910571 30.953797
5 7 42.459058 71.835340
6 12 7.846112 17.125457
7 10 29.002001 61.027856
8 9 42.423498 27.684438
9 10 17.243420 51.687353
11 12 18.410089 46.012688
