14 16 19618 1687 20
12 12 28.954880
25 65 18.848259
32 54 30.922667
42 97 23.285767
71 86 29.896379
83 71 44.464702
52 2 25.892208
63 71 11.892187
35 97 7.161446
54 84 30.749732
85 90 26.208856
20 37 26.258632
87 86 16.887223
18 36 0.446387
0 13 3.456004 29.651694
0 2 42.322567 89.144039
1 9 6.996108 36.128942
1 4 3.453939 50.601782
2 11 34.702846 31.507881
2 10 16.221619 101.080425
2 3 16.614730 58.367471
4 12 20.425634 30.197383
4 5 23.321700 28.418525
5 6 4.893134 135.060514
7 12 19.170272 54.683581
7 11 22.499675 108.931719
7 9 6.519281 25.634200
8 12 7.271314 56.604897
8 10 20.136631 83.585201
10 12 42.707848 5.162428
