12 13 9066 1383 20
63 85 21.515460
89 66 15.661803
57 26 47.714869
63 41 49.493214
42 11 49.392674
72 60 6.906937
19 21 24.454312
67 52 26.586766
21 55 49.089484
12 47 40.351318
8 53 9.211226
52 75 26.393852
0 11 2.212830 16.074073
0 10 17.261010 106.497465
0 8 23.471294 98.392765
1 11 33.386580 73.238412
1 8 43.523037 116.453630
1 5 42.155715 23.301906
1 4 12.509852 120.612966
1 3 15.376090 68.637482
2 4 45.081676 37.116087
3 7 8.998917 17.886530
6 10 24.122339 41.108573
7 9 10.136153 64.606671
9 10 32.946443 11.686208
