12 13 24044 728 20
63 85 8.701427
89 66 14.012300
57 26 8.012899
63 41 10.674377
42 11 21.436216
72 60 42.297800
19 21 16.521868
67 52 0.873691
21 55 8.805583
12 47 19.666602
8 53 28.631615
52 75 12.114812
0 11 48.719187 16.069969
0 10 20.116250 85.442252
0 8 19.464025 81.840629
1 11 35.401354 52.045629
1 8 40.760990 102.899248
1 5 47.903836 26.549363
1 4 33.552107 104.064672
1 3 26.236531 66.683036
2 4 33.809900 26.113207
3 7 20.250846 12.326911
6 10 10.670853 66.201856
7 9 19.258415 89.384830
9 10 47.447091 7.639248
