14 16 33108 326 20
12 12 45.326154
25 65 33.717765
32 54 18.497239
42 97 32.926278
71 86 8.307229
83 71 20.652826
52 2 33.796729
63 71 42.117538
35 97 37.496219
54 84 49.129401
85 90 28.623376
20 37 47.312271
87 86 39.084853
18 36 41.405469
0 13 27.238171 25.849848
0 2 10.603081 49.296077
1 9 35.443152 57.295630
1 4 29.894546 82.740729
2 11 4.433974 34.662338
2 10 43.828230 73.941469
2 3 0.439323 48.899563
4 12 21.303169 30.293546
4 5 39.993484 36.731413
5 6 14.105287 83.239963
7 12 13.328162 41.275420
7 11 6.716491 92.925202
7 9 22.254331 17.533470
8 12 34.069076 59.364998
8 10 44.930745 70.245047
10 12 21.812511 6.750649
