14 16 13500 1271 20
12 12 11.188735
25 65 23.607830
32 54 14.023000
42 97 19.004624
71 86 12.434140
83 71 29.286228
52 2 17.729830
63 71 0.630563
35 97 42.785074
54 84 29.540925
85 90 30.045741
20 37 28.094811
87 86 5.776669
18 36 9.537881
0 13 41.857488 35.826017
0 2 39.338402 48.112956
1 9 11.166467 54.576274
1 4 16.643205 100.431873
2 11 11.874998 23.314934
2 10 44.211231 100.921082
2 3 8.087375 72.842018
4 12 30.931678 22.425846
4 5 31.269502 27.233818
5 6 34.909796 82.511624
7 12 16.973647 28.457110
7 11 18.003956 70.381799
7 9 6.981098 21.378328
8 12 47.649951 103.691631
8 10 3.321550 85.905607
10 12 7.484954 5.115035
