14 16 22017 463 20
12 12 38.871650
25 65 31.678596
32 54 18.031486
42 97 3.780463
71 86 11.610326
83 71 29.599321
52 2 36.385499
63 71 29.396130
35 97 34.738084
54 84 8.651312
85 90 26.614696
20 37 48.761460
87 86 16.128355
18 36 26.825049
0 13 29.320079 26.799210
0 2 15.393758 84.233442
1 9 36.626427 58.885584
1 4 23.433274 55.605397
2 11 38.816927 40.474768
2 10 35.638259 103.473141
2 3 27.455627 64.619009
4 12 35.457804 27.226240
4 5 23.953651 24.995920
5 6 33.093267 101.569186
7 12 28.746727 44.000530
7 11 14.119612 68.733496
7 9 47.430672 18.386386
8 12 34.757553 77.356553
8 10 38.899279 97.130241
10 12 0.356825 5.508115
