14 16 33237 576 20
12 12 13.145974
25 65 22.197001
32 54 34.750009
42 97 37.738644
71 86 33.544354
83 71 2.084147
52 2 30.041656
63 71 48.000317
35 97 11.268246
54 84 35.968537
85 90 36.492703
20 37 48.503491
87 86 43.318893
18 36 43.558988
0 13 18.499527 27.861836
0 2 11.966201 81.786525
1 9 44.891455 47.184808
1 4 10.382700 55.780761
2 11 31.138023 25.090211
2 10 26.950423 116.990032
2 3 14.446656 72.079774
4 12 20.125486 26.231671
4 5 45.119947 37.189849
5 6 31.551318 139.672665
7 12 25.866841 46.901183
7 11 12.900247 91.694378
7 9 44.903711 23.358846
8 12 10.359860 105.098959
8 10 42.187677 94.318150
10 12 49.719600 4.822648
