14 16 5495 407 20
12 12 29.978734
25 65 26.809757
32 54 18.693868
42 97 43.486383
71 86 46.667551
83 71 49.328143
52 2 40.913686
63 71 17.336351
35 97 39.413141
54 84 25.749685
85 90 37.589943
20 37 10.961325
87 86 45.313144
18 36 30.156706
0 13 12.428906 38.876286
0 2 6.381546 92.170205
1 9 13.706965 46.273382
1 4 28.271449 72.660682
2 11 36.828219 23.698290
2 10 33.991014 120.963779
2 3 1.131428 68.226079
4 12 2.633807 28.661634
4 5 19.546338 35.207154
5 6 10.334428 120.188424
7 12 26.111115 35.678970
7 11 3.946407 65.411513
7 9 49.075712 29.550684
8 12 31.037410 84.718108
8 10 25.009237 60.622545
10 12 38.611073 5.473368
