14 16 32144 783 20
12 12 38.141438
25 65 41.924378
32 54 0.978104
42 97 7.505078
71 86 19.682385
83 71 47.270000
52 2 13.585338
63 71 19.215788
35 97 25.121343
54 84 40.135113
85 90 20.993694
20 37 26.315191
87 86 29.129216
18 36 48.462935
0 13 9.566167 41.792072
0 2 41.586666 76.526117
1 9 35.682989 63.990257
1 4 2.100463 63.414790
2 11 1.632297 21.303768
2 10 19.185600 125.154983
2 3 18.858805 80.342384
4 12 40.507602 29.487797
4 5 30.290804 35.884649
5 6 44.382116 124.709533
7 12 2.114364 49.695882
7 11 1.381220 100.483494
7 9 16.773459 22.556575
8 12 42.323846 97.283197
8 10 20.645549 93.996492
10 12 27.555868 8.120217
