12 13 6847 570 20
63 85 11.877060
89 66 45.176046
57 26 23.076210
63 41 26.684446
42 11 49.194968
72 60 12.638942
19 21 23.861664
67 52 1.282596
21 55 27.075583
12 47 16.489811
8 53 2.731275
52 75 27.557887
0 11 1.452322 23.429330
0 10 17.636496 69.193843
0 8 46.144129 68.411936
1 11 39.114937 70.721028
1 8 14.795133 80.729108
1 5 26.357325 20.256024
1 4 39.279007 115.988236
1 3 4.073256 41.040876
2 4 8.151809 38.801850
3 7 3.333899 20.295747
6 10 9.775343 36.089998
7 9 2.522823 88.383151
9 10 3.880009 10.443737
