13 17 38075 881 20
93 57 37.038340
41 71 1.653505
57 70 12.723005
91 58 1.811426
54 58 6.855118
38 57 1.583975
91 9 22.409366
79 51 20.716281
5 54 33.928908
16 79 40.360585
49 93 9.926272
37 14 28.950264
82 11 35.965300
0 12 31.383238 69.870120
0 5 18.362255 95.499274
0 3 16.364620 3.015207
0 2 48.486063 53.657224
0 1 27.021080 90.291115
1 10 48.551259 44.099128
1 3 19.179907 83.111890
3 7 15.408183 21.943684
3 6 0.532484 67.077595
4 9 20.100030 45.540980
4 7 4.257949 32.844160
5 7 14.839464 63.775346
6 12 47.671429 14.136754
7 10 17.027900 101.956519
8 9 27.718635 31.463321
9 10 31.460966 37.992835
11 12 39.810721 53.309759
