12 13 9745 669 20
63 85 26.346576
89 66 27.380464
57 26 40.686654
63 41 23.423532
42 11 35.608104
72 60 48.548982
19 21 27.315080
67 52 0.681415
21 55 49.525707
12 47 37.042337
8 53 47.964541
52 75 3.622179
0 11 12.136792 21.284292
0 10 26.537215 108.731526
0 8 28.170796 75.687043
1 11 48.439132 51.836103
1 8 24.302040 105.846805
1 5 28.449013 18.933446
1 4 46.538768 102.522309
1 3 5.162617 53.958748
2 4 18.994747 29.076516
3 7 44.880582 19.600966
6 10 24.417831 65.222596
7 9 31.983315 75.444360
9 10 45.619194 10.523423
