13 17 2045 944 20
93 57 14.875331
41 71 0.044555
57 70 41.554597
91 58 23.206210
54 58 12.757514
38 57 39.023287
91 9 45.239064
79 51 35.789130
5 54 13.955246
16 79 20.211201
49 93 34.792848
37 14 19.721993
82 11 49.834780
0 12 22.711729 63.306189
0 5 48.333269 107.752420
0 3 4.196750 2.634064
0 2 48.031557 60.714348
0 1 46.828234 67.129103
1 10 29.516067 42.226952
1 3 16.514551 82.684269
3 7 45.703580 23.571590
3 6 4.647508 83.610550
4 9 35.361443 52.602590
4 7 33.785121 49.951038
5 7 35.225392 81.314514
6 12 33.908087 14.571340
7 10 49.235386 102.382093
8 9 18.902630 37.528574
9 10 35.625134 71.027160
11 12 47.026911 82.635949
