14 16 16505 694 20
12 12 30.863278
25 65 37.529759
32 54 4.920788
42 97 37.835422
71 86 40.747932
83 71 29.836845
52 2 39.322874
63 71 26.371782
35 97 28.428600
54 84 31.584523
85 90 25.975908
20 37 43.339144
87 86 8.899140
18 36 21.991536
0 13 26.295759 47.657098
0 2 12.719302 73.652641
1 9 7.352989 47.133297
1 4 38.780377 71.198110
2 11 23.095590 33.792933
2 10 9.829092 121.815699
2 3 11.826253 66.770157
4 12 35.038656 25.274139
4 5 9.844963 34.367473
5 6 44.375747 109.787163
7 12 13.316347 55.290894
7 11 37.003259 81.363540
7 9 2.641192 28.361877
8 12 15.664037 72.909812
8 10 27.486922 96.916379
10 12 42.301536 7.840153
