13 17 23974 1342 20
93 57 6.779054
41 71 2.359013
57 70 38.103518
91 58 37.533967
54 58 26.501272
38 57 11.477923
91 9 3.442415
79 51 10.016812
5 54 38.499917
16 79 11.242857
49 93 38.559297
37 14 23.933466
82 11 0.498021
0 12 11.157079 52.372257
0 5 25.272514 56.485444
0 3 27.076193 2.644276
0 2 25.909943 65.269236
0 1 3.323790 87.047438
1 10 4.067775 41.653063
1 3 36.457822 100.659169
3 7 48.531951 23.708358
3 6 46.975847 87.153199
4 9 41.290848 48.028301
4 7 42.844973 44.175776
5 7 46.557288 56.181633
6 12 27.808932 17.754517
7 10 7.530244 87.802769
8 9 8.990671 36.254310
9 10 21.733611 41.602665
11 12 9.378669 63.273115
