13 17 2633 842 20
93 57 15.008367
41 71 30.563735
57 70 33.692218
91 58 21.911423
54 58 8.453285
38 57 43.438411
91 9 35.238477
79 51 39.250126
5 54 49.363163
16 79 49.508549
49 93 2.092056
37 14 46.002336
82 11 32.814252
0 12 33.809220 48.027714
0 5 30.095715 76.679061
0 3 28.653514 3.324640
0 2 43.916023 71.823043
0 1 1.183749 82.398214
1 10 4.091415 34.994279
1 3 11.518289 97.064451
3 7 5.898933 24.302912
3 6 10.150739 56.559793
4 9 38.277809 61.571058
4 7 42.818722 48.726097
5 7 37.281368 80.164344
6 12 35.981219 14.393036
7 10 27.565748 89.441333
8 9 32.646867 48.110908
9 10 38.845819 43.288712
11 12 30.088237 59.943243
