14 16 44872 277 20
12 12 3.694171
25 65 33.816005
32 54 38.200779
42 97 48.591133
71 86 3.620451
83 71 22.174253
52 2 46.627062
63 71 17.712444
35 97 42.686873
54 84 42.602596
85 90 47.862270
20 37 1.257429
87 86 39.608651
18 36 0.050563
0 13 35.096607 45.950035
0 2 10.696390 60.322318
1 9 47.426252 48.054128
1 4 37.629952 86.324627
2 11 11.587536 21.616542
2 10 30.218973 108.968169
2 3 32.851575 61.499795
4 12 44.065946 21.513977
4 5 20.925349 31.133923
5 6 19.239144 117.825895
7 12 31.502403 39.349031
7 11 16.143543 100.221772
7 9 34.100270 31.374489
8 12 47.077117 62.448003
8 10 48.354790 86.190145
10 12 28.228702 8.687364
