12 13 38145 426 20
63 85 19.787693
89 66 30.815204
57 26 41.333756
63 41 46.156796
42 11 42.449799
72 60 18.037714
19 21 44.418874
67 52 17.499694
21 55 42.000104
12 47 32.585998
8 53 4.128594
52 75 9.283606
0 11 41.940736 29.414546
0 10 12.344566 104.083645
0 8 19.411124 98.343155
1 11 5.658061 60.635311
1 8 30.118442 69.986976
1 5 11.601251 29.833621
1 4 1.938826 134.903733
1 3 21.059020 36.648190
2 4 18.397997 33.543972
3 7 48.851593 14.175996
6 10 1.890611 67.143225
7 9 41.663000 104.940196
9 10 39.427263 10.085206
