13 17 20915 2410 20
93 57 48.049265
41 71 43.315048
57 70 36.521287
91 58 19.496511
54 58 21.800161
38 57 21.190535
91 9 40.641024
79 51 30.923635
5 54 39.795822
16 79 1.263799
49 93 3.273166
37 14 15.757196
82 11 44.991812
0 12 16.578246 85.403097
0 5 45.081115 101.799450
0 3 46.874318 2.703116
0 2 39.922447 40.999760
0 1 16.654779 77.459948
1 10 5.592000 43.239525
1 3 27.168809 97.782665
3 7 11.966354 26.425682
3 6 47.914508 78.233081
4 9 23.144722 52.113467
4 7 29.512131 43.841614
5 7 5.626330 78.684051
6 12 25.868518 12.935603
7 10 21.416953 98.502287
8 9 11.179348 43.231937
9 10 19.425651 47.610963
11 12 8.953721 70.137177
