13 17 29076 1857 20
93 57 16.297452
41 71 36.185507
57 70 40.969485
91 58 16.039652
54 58 3.129494
38 57 6.553145
91 9 39.550790
79 51 35.621251
5 54 9.523156
16 79 39.784210
49 93 20.246038
37 14 0.028341
82 11 46.880858
0 12 31.201321 49.392809
0 5 20.424724 106.030611
0 3 42.741034 2.601295
0 2 7.059481 74.812104
0 1 36.257913 63.957401
1 10 7.984287 35.983451
1 3 26.129913 91.976751
3 7 29.982628 24.261765
3 6 43.181021 85.833789
4 9 23.771006 83.603048
4 7 12.319731 43.693484
5 7 40.703650 63.730057
6 12 12.521752 9.564451
7 10 41.654731 51.848079
8 9 0.255147 45.212734
9 10 34.983446 63.474522
11 12 34.927054 73.473554
