14 16 4652 253 20
12 12 12.372104
25 65 35.588353
32 54 49.582184
42 97 13.139548
71 86 48.561099
83 71 8.299631
52 2 10.108766
63 71 16.750858
35 97 4.494449
54 84 7.609980
85 90 24.532362
20 37 38.970919
87 86 33.175409
18 36 35.523795
0 13 31.380702 47.181899
0 2 18.633697 89.100450
1 9 42.243490 49.545347
1 4 3.479469 79.082027
2 11 15.176602 31.332776
2 10 49.836822 105.673028
2 3 5.438710 87.716505
4 12 24.399893 19.425697
4 5 23.077408 21.215406
5 6 4.803679 90.754901
7 12 8.549345 48.802148
7 11 46.325723 69.183794
7 9 17.597759 23.812015
8 12 49.832565 57.334439
8 10 37.111112 57.120361
10 12 1.929440 7.634505
