14 16 28052 423 20
12 12 14.902703
25 65 28.602859
32 54 10.514219
42 97 9.972508
71 86 29.873091
83 71 26.833557
52 2 2.911181
63 71 43.337847
35 97 25.338622
54 84 42.725831
85 90 28.754644
20 37 45.283135
87 86 48.873803
18 36 4.574985
0 13 9.088330 36.030443
0 2 4.255367 79.599937
1 9 4.821626 37.106342
1 4 7.358272 100.103062
2 11 36.607368 37.818496
2 10 34.540057 73.598851
2 3 26.810181 68.890938
4 12 22.564750 17.248853
4 5 18.805367 25.544070
5 6 27.002776 77.410352
7 12 31.040700 44.591339
7 11 31.689056 59.023873
7 9 29.174955 23.520562
8 12 3.133191 79.104111
8 10 23.288690 75.184238
10 12 47.280306 5.161576
