12 13 19793 321 20
63 85 5.332066
89 66 23.576852
57 26 3.831597
63 41 3.901838
42 11 18.088822
72 60 18.230588
19 21 1.933387
67 52 49.235192
21 55 15.272884
12 47 19.842210
8 53 0.715917
52 75 17.575273
0 11 36.669425 27.981514
0 10 46.412663 98.545543
0 8 32.480713 54.538938
1 11 45.182441 51.072240
1 8 16.346263 100.109811
1 5 44.026241 18.284645
1 4 13.942316 110.506198
1 3 49.193249 60.074375
2 4 14.122491 39.636718
3 7 48.756707 22.158007
6 10 48.485913 59.351141
7 9 5.788164 58.163264
9 10 4.591932 9.621991
