13 17 49312 969 20
93 57 15.760343
41 71 41.513298
57 70 42.964519
91 58 17.278698
54 58 46.316196
38 57 21.044206
91 9 2.745465
79 51 48.893101
5 54 9.345793
16 79 28.889092
49 93 15.704109
37 14 47.869309
82 11 34.426029
0 12 41.782082 60.719538
0 5 48.675570 96.523121
0 3 48.194303 2.236762
0 2 2.680457 75.351152
0 1 48.183361 102.104237
1 10 2.073124 24.288119
1 3 34.357523 53.078860
3 7 8.589954 20.635188
3 6 43.427590 83.557808
4 9 26.776367 64.560723
4 7 41.628995 44.857392
5 7 7.436315 60.574290
6 12 21.985665 17.401791
7 10 23.263552 68.937770
8 9 14.651417 47.901416
9 10 1.879491 41.359849
11 12 45.437874 50.902891
