12 13 30651 1219 20
63 85 31.485393
89 66 24.291461
57 26 10.447416
63 41 24.661276
42 11 33.879999
72 60 2.592837
19 21 37.431780
67 52 15.800403
21 55 39.246480
12 47 15.693891
8 53 21.315845
52 75 26.341567
0 11 4.196991 19.088100
0 10 42.950101 63.792044
0 8 39.781128 60.216862
1 11 31.512595 57.343569
1 8 6.320664 115.193321
1 5 1.294223 26.604526
1 4 31.017144 120.835141
1 3 12.834479 48.316844
2 4 37.293224 31.258506
3 7 5.162399 17.921117
6 10 37.002636 41.677865
7 9 45.464684 88.168130
9 10 17.255454 12.921643
