14 16 44506 2641 20
12 12 39.833599
25 65 41.900243
32 54 49.758765
42 97 11.954921
71 86 37.639815
83 71 23.108800
52 2 13.617249
63 71 45.931987
35 97 11.858026
54 84 5.873829
85 90 18.903549
20 37 28.996700
87 86 12.514654
18 36 4.972494
0 13 27.868163 28.024177
0 2 40.906852 63.246049
1 9 36.769595 52.655375
1 4 37.106117 92.295954
2 11 24.706302 32.400434
2 10 40.742556 71.020887
2 3 16.499899 75.366944
4 12 34.660958 21.519554
4 5 7.082205 26.340510
5 6 18.320375 115.827760
7 12 14.201016 39.077697
7 11 32.654376 100.239071
7 9 3.287201 19.015725
8 12 29.036552 94.106773
8 10 1.042859 83.086370
10 12 38.924412 7.513997
