13 17 42167 1505 20
93 57 4.488446
41 71 28.188840
57 70 10.439110
91 58 28.273156
54 58 9.687690
38 57 10.733380
91 9 24.668197
79 51 24.384339
5 54 39.404444
16 79 33.143071
49 93 32.828259
37 14 32.628132
82 11 38.695213
0 12 43.854253 62.705366
0 5 16.153593 56.938096
0 3 2.644230 2.708277
0 2 11.738746 51.661218
0 1 7.009085 67.669205
1 10 33.709654 32.740757
1 3 7.455540 62.727231
3 7 13.587945 17.676458
3 6 22.991246 78.109819
4 9 7.892737 59.112891
4 7 46.349547 43.319560
5 7 44.163735 56.006196
6 12 41.964767 13.095025
7 10 4.160815 86.265680
8 9 16.196312 40.856439
9 10 41.082064 66.572009
11 12 44.617933 54.165477
