14 16 30580 2615 20
12 12 42.368831
25 65 31.086585
32 54 29.551535
42 97 9.134644
71 86 33.231915
83 71 4.088975
52 2 23.416738
63 71 37.857880
35 97 36.041896
54 84 43.663998
85 90 39.120760
20 37 6.269449
87 86 22.527386
18 36 0.390298
0 13 33.613272 41.359392
0 2 41.728563 59.694045
1 9 4.755620 46.230540
1 4 25.778485 56.987648
2 11 43.527079 23.522661
2 10 14.424696 72.420280
2 3 8.431399 78.190988
4 12 22.022523 16.791206
4 5 44.841351 23.268743
5 6 40.117655 80.347604
7 12 36.341023 30.552511
7 11 27.392733 103.284156
7 9 30.248527 23.463753
8 12 13.319662 75.534341
8 10 43.584116 87.361738
10 12 20.110692 5.698392
