13 17 7820 261 20
93 57 22.220630
41 71 18.279922
57 70 15.308813
91 58 0.466063
54 58 6.432943
38 57 9.251672
91 9 6.422129
79 51 0.697037
5 54 0.956230
16 79 24.365322
49 93 4.122328
37 14 21.795502
82 11 33.197561
0 12 42.148704 79.472927
0 5 6.233830 82.475787
0 3 5.266494 3.908008
0 2 45.129462 53.687256
0 1 49.660469 83.926903
1 10 16.868087 39.658839
1 3 43.968264 102.247299
3 7 21.232480 14.827241
3 6 2.571534 71.354955
4 9 41.091101 81.148301
4 7 43.919174 35.245526
5 7 27.132018 80.821489
6 12 48.221081 9.282477
7 10 24.706624 80.608861
8 9 49.883749 28.593111
9 10 36.358291 41.513707
11 12 32.882174 83.013069
