13 17 445 1841 20
93 57 20.581109
41 71 44.414695
57 70 44.628798
91 58 9.306036
54 58 8.958818
38 57 3.286132
91 9 33.044091
79 51 9.741939
5 54 26.258565
16 79 5.504762
49 93 42.939574
37 14 5.814297
82 11 44.083602
0 12 10.901656 53.210076
0 5 2.852845 83.601660
0 3 9.541796 2.969354
0 2 24.018217 55.514459
0 1 23.447181 62.853958
1 10 35.942769 35.017446
1 3 35.194739 70.268431
3 7 27.984915 26.815373
3 6 2.499894 90.728491
4 9 36.994788 85.588006
4 7 7.872060 50.432150
5 7 0.414824 79.520013
6 12 5.695544 16.764110
7 10 46.420912 79.148332
8 9 32.487685 53.880421
9 10 4.886202 64.886120
11 12 16.506024 84.236978
