14 16 48634 1207 20
12 12 25.469240
25 65 44.354321
32 54 7.109588
42 97 33.474932
71 86 36.089259
83 71 19.118992
52 2 20.717553
63 71 27.619174
35 97 2.296347
54 84 21.138800
85 90 32.677721
20 37 13.480646
87 86 28.258234
18 36 36.249834
0 13 14.911380 42.678014
0 2 36.823530 77.714847
1 9 9.875604 46.949519
1 4 43.304649 64.885040
2 11 42.077509 34.270976
2 10 21.909794 125.534312
2 3 38.916285 88.288387
4 12 29.315153 17.634555
4 5 30.577226 20.311091
5 6 9.977247 111.452931
7 12 9.758733 36.256011
7 11 34.769711 86.717763
7 9 31.392586 27.631321
8 12 20.055629 59.431562
8 10 34.166745 95.798478
10 12 31.131055 5.036114
