14 16 22323 286 20
12 12 48.654368
25 65 44.065406
32 54 12.440444
42 97 24.284004
71 86 12.755286
83 71 30.041472
52 2 35.584087
63 71 28.736791
35 97 8.810963
54 84 30.032075
85 90 43.981229
20 37 45.713171
87 86 3.170760
18 36 12.434242
0 13 19.658318 24.789540
0 2 26.693755 71.782572
1 9 34.601678 56.543181
1 4 32.093827 57.684382
2 11 13.871532 40.981728
2 10 17.750193 120.098365
2 3 4.322311 47.311596
4 12 46.650223 20.023032
4 5 11.226341 19.957967
5 6 14.388956 137.241684
7 12 3.470915 48.402179
7 11 21.094433 103.529517
7 9 3.241391 25.996359
8 12 26.188935 54.348224
8 10 4.297268 99.919611
10 12 49.057450 7.926698
