12 13 35150 829 20
63 85 22.177402
89 66 9.429485
57 26 3.231608
63 41 16.510731
42 11 6.151110
72 60 15.669735
19 21 21.405131
67 52 19.273233
21 55 11.695320
12 47 17.222892
8 53 28.789999
52 75 28.505889
0 11 43.294834 15.096971
0 10 39.396130 73.152275
0 8 40.104650 75.279009
1 11 20.523314 63.868366
1 8 28.063425 111.979823
1 5 31.344031 28.826980
1 4 16.598096 144.662362
1 3 32.223527 57.744916
2 4 10.258745 24.928374
3 7 30.934143 12.951284
6 10 8.556752 47.161996
7 9 25.839340 107.631380
9 10 18.850004 10.705096
