13 17 11621 567 20
93 57 4.195393
41 71 3.636328
57 70 43.474701
91 58 11.181594
54 58 44.482959
38 57 9.087790
91 9 7.710672
79 51 19.007298
5 54 27.387260
16 79 48.242410
49 93 49.238162
37 14 33.015795
82 11 14.369882
0 12 4.315379 50.951781
0 5 6.199973 101.840990
0 3 20.714973 3.547403
0 2 18.719159 39.590037
0 1 35.431902 75.231919
1 10 0.854860 36.309251
1 3 44.750713 90.813410
3 7 2.933837 19.878401
3 6 4.299718 55.205102
4 9 9.968064 49.607124
4 7 18.310824 50.767431
5 7 6.862209 45.125413
6 12 23.458321 14.017671
7 10 24.263906 86.968960
8 9 17.265263 39.711182
9 10 26.560208 63.544925
11 12 31.216506 64.565580
