12 13 47527 455 20
63 85 14.007174
89 66 24.245283
57 26 24.556193
63 41 44.230127
42 11 33.160638
72 60 30.530771
19 21 49.903057
67 52 9.500001
21 55 19.835273
12 47 3.237442
8 53 18.934813
52 75 43.408429
0 11 10.471404 27.314072
0 10 39.837251 117.469395
0 8 43.071457 60.541822
1 11 15.118531 61.507007
1 8 28.068673 98.829991
1 5 47.124576 21.575592
1 4 0.516040 137.722783
1 3 20.791209 52.408121
2 4 15.400835 40.580110
3 7 9.655410 13.764390
6 10 33.354752 60.668636
7 9 22.806756 59.518522
9 10 3.788595 9.213701
