12 13 34560 362 20
63 85 8.940959
89 66 23.330014
57 26 19.614911
63 41 43.222071
42 11 13.104020
72 60 27.974772
19 21 43.508107
67 52 1.216885
21 55 21.247342
12 47 40.410318
8 53 44.840112
52 75 28.856592
0 11 27.626073 22.795024
0 10 1.226911 119.867074
0 8 0.322168 85.664238
1 11 19.509252 73.805539
1 8 9.508915 81.447557
1 5 8.340955 33.704150
1 4 0.448917 87.949650
1 3 1.762345 48.554583
2 4 17.113643 34.996296
3 7 41.428019 22.189226
6 10 14.402586 61.208375
7 9 3.547676 93.499080
9 10 28.158197 13.322852
