12 13 22915 1478 20
63 85 25.678607
89 66 41.249780
57 26 32.508748
63 41 6.730627
42 11 5.504627
72 60 38.538006
19 21 10.225703
67 52 38.856903
21 55 42.406143
12 47 44.599940
8 53 36.618049
52 75 47.315397
0 11 2.799083 27.598857
0 10 49.201845 108.231984
0 8 23.325017 85.363520
1 11 1.611171 51.694416
1 8 31.222224 122.224905
1 5 38.335981 35.656230
1 4 46.760621 107.903446
1 3 40.601881 52.416596
2 4 9.581694 29.383846
3 7 44.936996 11.779633
6 10 32.828845 34.400554
7 9 6.336101 57.068755
9 10 11.893327 10.292674
