13 17 37095 1049 20
93 57 36.735270
41 71 25.389274
57 70 30.409518
91 58 25.563066
54 58 22.839136
38 57 7.435055
91 9 23.014014
79 51 28.884354
5 54 40.229105
16 79 32.666389
49 93 41.218651
37 14 35.815841
82 11 35.110499
0 12 14.764179 73.866265
0 5 7.413392 73.149661
0 3 32.981388 2.391915
0 2 4.298104 42.586457
0 1 15.312379 72.509579
1 10 46.581642 44.977542
1 3 27.358767 70.949784
3 7 43.787481 15.465705
3 6 22.870857 61.310746
4 9 37.951260 69.920461
4 7 6.085818 27.664780
5 7 10.715430 50.379066
6 12 39.674750 14.585288
7 10 11.766221 52.588975
8 9 36.760375 44.188830
9 10 8.981195 69.454595
11 12 13.376411 46.475034
