14 16 10756 458 20
12 12 0.103526
25 65 20.282511
32 54 16.315485
42 97 44.911975
71 86 20.397594
83 71 48.870929
52 2 25.449344
63 71 2.266576
35 97 1.086335
54 84 16.702936
85 90 13.019287
20 37 13.033746
87 86 25.483360
18 36 41.124376
0 13 26.705140 38.267134
0 2 39.023174 87.301973
1 9 34.660418 64.781880
1 4 44.060766 58.993835
2 11 39.416959 32.781156
2 10 17.825916 120.837482
2 3 28.822958 44.277732
4 12 12.701277 16.086705
4 5 0.374480 25.625183
5 6 33.015172 125.544352
7 12 3.381382 53.935837
7 11 20.735799 89.776450
7 9 32.972436 17.597430
8 12 18.667246 92.948650
8 10 12.922094 96.942476
10 12 23.349042 5.347925
