14 16 40408 1217 20
12 12 3.900159
25 65 24.077379
32 54 30.468447
42 97 30.154276
71 86 13.324439
83 71 33.313918
52 2 4.725224
63 71 48.968479
35 97 26.019826
54 84 34.008540
85 90 40.109738
20 37 44.172928
87 86 7.607039
18 36 29.996080
0 13 20.688156 37.851159
0 2 44.246228 63.463820
1 9 40.115293 40.141798
1 4 9.679276 67.410242
2 11 39.815203 28.974933
2 10 49.114720 78.300093
2 3 16.388579 73.260783
4 12 23.768214 19.416840
4 5 14.577783 30.795920
5 6 10.627026 148.028450
7 12 11.170032 53.622028
7 11 49.457283 102.992868
7 9 19.960770 19.017467
8 12 0.248249 88.725386
8 10 41.072861 64.759158
10 12 40.635819 7.177271
