13 17 28760 1358 20
93 57 17.210030
41 71 27.794569
57 70 24.641212
91 58 6.979622
54 58 43.821608
38 57 19.527230
91 9 2.788756
79 51 20.175077
5 54 6.225660
16 79 36.588729
49 93 12.913019
37 14 30.500128
82 11 7.781043
0 12 38.999439 61.585722
0 5 43.172020 103.763141
0 3 40.986465 2.576267
0 2 29.095149 64.253745
0 1 37.110233 90.254771
1 10 14.265981 27.803648
1 3 29.904524 102.190233
3 7 24.748195 19.406308
3 6 31.242938 71.808003
4 9 1.068041 79.850246
4 7 48.937847 29.016738
5 7 25.411380 78.638276
6 12 15.064726 9.537914
7 10 38.315332 84.272204
8 9 12.137167 42.596124
9 10 43.083150 68.895137
11 12 40.426504 46.125106
