14 16 14466 820 20
12 12 35.393079
25 65 35.155406
32 54 3.350137
42 97 33.883128
71 86 24.668883
83 71 15.258801
52 2 0.749667
63 71 2.294953
35 97 20.608615
54 84 45.157692
85 90 36.855985
20 37 35.714942
87 86 20.208468
18 36 22.831323
0 13 10.052357 26.818120
0 2 12.497549 57.978931
1 9 48.550864 58.312938
1 4 34.273049 72.680636
2 11 40.712645 20.972241
2 10 21.658016 99.234733
2 3 9.191285 70.695350
4 12 13.105111 21.465335
4 5 2.472252 31.715850
5 6 35.903197 148.656180
7 12 22.929401 48.880502
7 11 37.105047 56.091846
7 9 21.770613 23.788029
8 12 12.080338 87.446492
8 10 2.471208 58.046180
10 12 11.688468 7.594730
