12 13 5340 698 20
63 85 23.092428
89 66 47.214258
57 26 49.967571
63 41 23.900428
42 11 20.868746
72 60 13.390864
19 21 15.574952
67 52 7.670848
21 55 16.524434
12 47 40.282036
8 53 40.336614
52 75 37.801164
0 11 16.260517 29.524386
0 10 26.243101 71.654214
0 8 23.572307 90.441061
1 11 37.167738 53.293914
1 8 46.410919 127.508356
1 5 20.533333 35.225832
1 4 45.710535 144.627656
1 3 25.636183 64.833168
2 4 13.014298 26.980640
3 7 36.686406 12.434207
6 10 3.083868 40.760095
7 9 31.097302 66.920346
9 10 26.161786 9.587122
